Layer name, Layer Type, IFMAP Height, IFMAP Width, Filter Height, Filter Width, Channels, Num Filter, Stride H, Stride W, MAC Cycles,

AlphaGoZero,
Attn_Kmap_242,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_243,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_244,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_245,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_246,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_247,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_248,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_249,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_250,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_251,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_252,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_253,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_254,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_255,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_256,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_257,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_258,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_259,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_260,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_261,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_262,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_263,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_264,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_265,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_266,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_267,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
